source_id,human_id,type
ENSMFAG00000034545,ENSG00000078795,ortholog_one2one
ENSMFAG00000045201,ENSG00000145390,ortholog_one2one
ENSMFAG00000031575,ENSG00000164089,ortholog_one2one
ENSMFAG00000003796,ENSG00000109272,ortholog_one2one
ENSMFAG00000003639,ENSG00000106537,ortholog_one2one
ENSMFAG00000033319,ENSG00000105851,ortholog_one2one
ENSMFAG00000019863,ENSG00000113269,ortholog_one2one
ENSMFAG00000005042,ENSG00000112782,ortholog_one2one
ENSMFAG00000027330,ENSG00000222018,ortholog_one2one
ENSMFAG00000044943,ENSG00000124875,ortholog_one2one
ENSMFAG00000055254,ENSG00000201015,ortholog_one2one
ENSMFAG00000002413,ENSG00000152592,ortholog_one2one
ENSMFAG00000007774,ENSG00000212229,ortholog_one2one
ENSMFAG00000012801,ENSG00000238949,ortholog_one2one
ENSMFAG00000041903,ENSG00000113231,ortholog_one2one
ENSMFAG00000001622,ENSG00000169429,ortholog_one2one
ENSMFAG00000044893,ENSG00000153993,ortholog_one2one
ENSMFAG00000053165,ENSG00000159197,ortholog_one2one
ENSMFAG00000045661,ENSG00000138670,ortholog_one2one
ENSMFAG00000041581,ENSG00000005249,ortholog_one2one
ENSMFAG00000002705,ENSG00000136261,ortholog_one2one
ENSMFAG00000012727,ENSG00000198995,ortholog_one2one
ENSMFAG00000039507,ENSG00000133835,ortholog_one2one
ENSMFAG00000029098,ENSG00000029559,ortholog_one2one
ENSMFAG00000038050,ENSG00000145384,ortholog_one2one
ENSMFAG00000054144,ENSG00000243927,ortholog_one2one
ENSMFAG00000034753,ENSG00000212468,ortholog_one2one
ENSMFAG00000000447,ENSG00000134516,ortholog_one2one
ENSMFAG00000000289,ENSG00000031003,ortholog_one2one
ENSMFAG00000036430,ENSG00000169435,ortholog_one2one
ENSMFAG00000042632,ENSG00000152595,ortholog_one2one
ENSMFAG00000036650,ENSG00000124813,ortholog_one2one
ENSMFAG00000013304,ENSG00000244294,ortholog_one2one
ENSMFAG00000002206,ENSG00000164253,ortholog_one2one
ENSMFAG00000002401,ENSG00000106524,ortholog_one2one
ENSMFAG00000041058,ENSG00000138735,ortholog_one2one
ENSMFAG00000036539,ENSG00000241837,ortholog_one2one
ENSMFAG00000032080,ENSG00000188107,ortholog_one2one
ENSMFAG00000043549,ENSG00000075213,ortholog_one2one
ENSMFAG00000001797,ENSG00000205858,ortholog_one2one
ENSMFAG00000030375,ENSG00000105856,ortholog_one2one
ENSMFAG00000037039,ENSG00000138696,ortholog_one2one
ENSMFAG00000005055,ENSG00000207065,ortholog_one2one
ENSMFAG00000031895,ENSG00000188517,ortholog_one2one
ENSMFAG00000037961,ENSG00000138669,ortholog_one2one
ENSMFAG00000006229,ENSG00000171243,ortholog_one2one
ENSMFAG00000038158,ENSG00000118785,ortholog_one2one
ENSMFAG00000056050,ENSG00000171540,ortholog_one2one
ENSMFAG00000043426,ENSG00000204767,ortholog_one2one
ENSMFAG00000008863,ENSG00000222924,ortholog_one2one
ENSMFAG00000042461,ENSG00000050748,ortholog_one2one
ENSMFAG00000009290,ENSG00000221245,ortholog_one2one
ENSMFAG00000062109,ENSG00000152785,ortholog_one2one
ENSMFAG00000013114,ENSG00000168269,ortholog_one2one
ENSMFAG00000041254,ENSG00000214960,ortholog_one2one
ENSMFAG00000013697,ENSG00000202000,ortholog_one2one
ENSMFAG00000043189,ENSG00000234511,ortholog_one2one
ENSMFAG00000026235,ENSG00000182168,ortholog_one2one
ENSMFAG00000020326,ENSG00000196284,ortholog_one2one
ENSMFAG00000045242,ENSG00000061492,ortholog_one2one
ENSMFAG00000036519,ENSG00000197826,ortholog_one2one
ENSMFAG00000032909,ENSG00000170381,ortholog_one2one
ENSMFAG00000034059,ENSG00000171530,ortholog_one2one
ENSMFAG00000047997,ENSG00000200553,ortholog_one2one
ENSMFAG00000043652,ENSG00000118762,ortholog_one2one
ENSMFAG00000040627,ENSG00000043462,ortholog_one2one
ENSMFAG00000041935,ENSG00000079557,ortholog_one2one
ENSMFAG00000034249,ENSG00000138675,ortholog_one2one
ENSMFAG00000038119,ENSG00000112981,ortholog_one2one
ENSMFAG00000044012,ENSG00000205726,ortholog_one2one
ENSMFAG00000038329,ENSG00000106511,ortholog_one2one
ENSMFAG00000062412,ENSG00000152784,ortholog_one2one
ENSMFAG00000018637,ENSG00000212460,ortholog_one2one
ENSMFAG00000046395,ENSG00000118482,ortholog_one2one
ENSMFAG00000016458,ENSG00000199880,ortholog_one2one
ENSMFAG00000028491,ENSG00000163114,ortholog_one2one
ENSMFAG00000001250,ENSG00000081051,ortholog_one2one
ENSMFAG00000063665,ENSG00000200622,ortholog_one2one
ENSMFAG00000002664,ENSG00000145337,ortholog_one2one
ENSMFAG00000041157,ENSG00000187546,ortholog_one2one
ENSMFAG00000045396,ENSG00000131459,ortholog_one2one
ENSMFAG00000003359,ENSG00000184838,ortholog_one2one
ENSMFAG00000034456,ENSG00000112874,ortholog_one2one
ENSMFAG00000040032,ENSG00000132842,ortholog_one2one
ENSMFAG00000045998,ENSG00000163297,ortholog_one2one
ENSMFAG00000000141,ENSG00000186472,ortholog_one2one
ENSMFAG00000038799,ENSG00000138802,ortholog_one2one
ENSMFAG00000006053,ENSG00000200555,ortholog_one2one
ENSMFAG00000003718,ENSG00000163116,ortholog_one2one
ENSMFAG00000006891,ENSG00000222609,ortholog_one2one
ENSMFAG00000007574,ENSG00000239808,ortholog_one2one
ENSMFAG00000000812,ENSG00000096401,ortholog_one2one
ENSMFAG00000042695,ENSG00000252881,ortholog_one2one
ENSMFAG00000042433,ENSG00000065308,ortholog_one2one
ENSMFAG00000000097,ENSG00000163631,ortholog_one2one
ENSMFAG00000003770,ENSG00000154556,ortholog_one2one
ENSMFAG00000031263,ENSG00000151304,ortholog_one2one
ENSMFAG00000039211,ENSG00000112983,ortholog_one2one
ENSMFAG00000045845,ENSG00000138738,ortholog_one2one
ENSMFAG00000036449,ENSG00000182132,ortholog_one2one
ENSMFAG00000030867,ENSG00000113300,ortholog_one2one
ENSMFAG00000013321,ENSG00000196475,ortholog_one2one
ENSMFAG00000054298,ENSG00000113083,ortholog_one2one
ENSMFAG00000003881,ENSG00000249481,ortholog_one2one
ENSMFAG00000000459,ENSG00000184349,ortholog_one2one
ENSMFAG00000000164,ENSG00000156269,ortholog_one2one
ENSMFAG00000040059,ENSG00000161055,ortholog_one2one
ENSMFAG00000056098,ENSG00000164185,ortholog_one2one
ENSMFAG00000001202,ENSG00000173610,ortholog_one2one
ENSMFAG00000042148,ENSG00000136267,ortholog_one2one
ENSMFAG00000061686,ENSG00000250803,ortholog_one2one
ENSMFAG00000035105,ENSG00000221639,ortholog_one2one
ENSMFAG00000000708,ENSG00000163291,ortholog_one2one
ENSMFAG00000013165,ENSG00000239708,ortholog_one2one
ENSMFAG00000042858,ENSG00000145743,ortholog_one2one
ENSMFAG00000013928,ENSG00000243227,ortholog_one2one
ENSMFAG00000036082,ENSG00000096093,ortholog_one2one
ENSMFAG00000047204,ENSG00000200331,ortholog_one2one
ENSMFAG00000000128,ENSG00000138698,ortholog_one2one
ENSMFAG00000055551,ENSG00000206714,ortholog_one2one
ENSMFAG00000033698,ENSG00000037280,ortholog_one2one
ENSMFAG00000031082,ENSG00000005059,ortholog_one2one
ENSMFAG00000038090,ENSG00000112759,ortholog_one2one
ENSMFAG00000044445,ENSG00000138756,ortholog_one2one
ENSMFAG00000037897,ENSG00000085365,ortholog_one2one
ENSMFAG00000033060,ENSG00000064692,ortholog_one2one
ENSMFAG00000036894,ENSG00000145685,ortholog_one2one
ENSMFAG00000042431,ENSG00000151422,ortholog_one2one
ENSMFAG00000046076,ENSG00000205758,ortholog_one2one
ENSMFAG00000034038,ENSG00000138794,ortholog_one2one
ENSMFAG00000020055,ENSG00000242175,ortholog_one2one
ENSMFAG00000039764,ENSG00000112984,ortholog_one2one
ENSMFAG00000038907,ENSG00000113273,ortholog_one2one
ENSMFAG00000051035,ENSG00000188725,ortholog_one2one
ENSMFAG00000033592,ENSG00000132466,ortholog_one2one
ENSMFAG00000008332,ENSG00000212359,ortholog_one2one
ENSMFAG00000047344,ENSG00000207382,ortholog_one2one
ENSMFAG00000050937,ENSG00000171234,ortholog_one2one
ENSMFAG00000037353,ENSG00000124608,ortholog_one2one
ENSMFAG00000011726,ENSG00000207404,ortholog_one2one
ENSMFAG00000003473,ENSG00000173376,ortholog_one2one
ENSMFAG00000002422,ENSG00000145936,ortholog_one2one
ENSMFAG00000024245,ENSG00000132837,ortholog_one2one
ENSMFAG00000003067,ENSG00000138772,ortholog_one2one
ENSMFAG00000044175,ENSG00000130449,ortholog_one2one
ENSMFAG00000002966,ENSG00000168785,ortholog_one2one
ENSMFAG00000032258,ENSG00000205403,ortholog_one2one
ENSMFAG00000002420,ENSG00000094880,ortholog_one2one
ENSMFAG00000039247,ENSG00000198961,ortholog_one2one
ENSMFAG00000030133,ENSG00000174339,ortholog_one2one
ENSMFAG00000003571,ENSG00000094755,ortholog_one2one
ENSMFAG00000015404,ENSG00000239014,ortholog_one2one
ENSMFAG00000037645,ENSG00000178233,ortholog_one2one
ENSMFAG00000021219,ENSG00000276610,ortholog_one2one
ENSMFAG00000011158,ENSG00000276314,ortholog_one2one
ENSMFAG00000033042,ENSG00000146221,ortholog_one2one
ENSMFAG00000043925,ENSG00000146013,ortholog_one2one
ENSMFAG00000033810,ENSG00000212215,ortholog_one2one
ENSMFAG00000029999,ENSG00000205302,ortholog_one2one
ENSMFAG00000034427,ENSG00000159140,ortholog_one2one
ENSMFAG00000044869,ENSG00000050730,ortholog_one2one
ENSMFAG00000030260,ENSG00000145692,ortholog_one2one
ENSMFAG00000051999,ENSG00000273173,ortholog_one2one
ENSMFAG00000034347,ENSG00000204764,ortholog_one2one
ENSMFAG00000029739,ENSG00000208797,ortholog_one2one
ENSMFAG00000024592,ENSG00000109534,ortholog_one2one
ENSMFAG00000029749,ENSG00000093144,ortholog_one2one
ENSMFAG00000050835,ENSG00000131446,ortholog_one2one
ENSMFAG00000009783,ENSG00000284448,ortholog_one2one
ENSMFAG00000044296,ENSG00000138767,ortholog_one2one
ENSMFAG00000016157,ENSG00000244501,ortholog_one2one
ENSMFAG00000001362,ENSG00000068796,ortholog_one2one
ENSMFAG00000048247,ENSG00000164438,ortholog_one2one
ENSMFAG00000006731,ENSG00000180245,ortholog_one2one
ENSMFAG00000037447,ENSG00000252183,ortholog_one2one
ENSMFAG00000041112,ENSG00000151247,ortholog_one2one
ENSMFAG00000056163,ENSG00000207148,ortholog_one2one
ENSMFAG00000045111,ENSG00000112893,ortholog_one2one
ENSMFAG00000035542,ENSG00000158402,ortholog_one2one
ENSMFAG00000041643,ENSG00000137216,ortholog_one2one
ENSMFAG00000042235,ENSG00000128739,ortholog_one2one
ENSMFAG00000033675,ENSG00000183423,ortholog_one2one
ENSMFAG00000039454,ENSG00000186867,ortholog_one2one
ENSMFAG00000011777,ENSG00000263432,ortholog_one2one
ENSMFAG00000045872,ENSG00000189367,ortholog_one2one
ENSMFAG00000037958,ENSG00000159131,ortholog_one2one
ENSMFAG00000043579,ENSG00000181163,ortholog_one2one
ENSMFAG00000033147,ENSG00000168938,ortholog_one2one
ENSMFAG00000008131,ENSG00000276047,ortholog_one2one
ENSMFAG00000033634,ENSG00000196670,ortholog_one2one
ENSMFAG00000032774,ENSG00000156234,ortholog_one2one
ENSMFAG00000043575,ENSG00000214338,ortholog_one2one
ENSMFAG00000032402,ENSG00000109686,ortholog_one2one
ENSMFAG00000002537,ENSG00000061455,ortholog_one2one
ENSMFAG00000035677,ENSG00000163626,ortholog_one2one
ENSMFAG00000032271,ENSG00000184530,ortholog_one2one
ENSMFAG00000013287,ENSG00000252548,ortholog_one2one
ENSMFAG00000064381,ENSG00000156427,ortholog_one2one
ENSMFAG00000033475,ENSG00000086189,ortholog_one2one
ENSMFAG00000044534,ENSG00000087128,ortholog_one2one
ENSMFAG00000001667,ENSG00000120709,ortholog_one2one
ENSMFAG00000062702,ENSG00000185823,ortholog_one2one
ENSMFAG00000041798,ENSG00000164024,ortholog_one2one
ENSMFAG00000003730,ENSG00000138798,ortholog_one2one
ENSMFAG00000030067,ENSG00000177692,ortholog_one2one
ENSMFAG00000003008,ENSG00000138764,ortholog_one2one
ENSMFAG00000031927,ENSG00000083896,ortholog_one2one
ENSMFAG00000043434,ENSG00000156140,ortholog_one2one
ENSMFAG00000039057,ENSG00000185662,ortholog_one2one
ENSMFAG00000000165,ENSG00000168944,ortholog_one2one
ENSMFAG00000057725,ENSG00000142188,ortholog_one2one
ENSMFAG00000043072,ENSG00000172673,ortholog_one2one
ENSMFAG00000044468,ENSG00000197894,ortholog_one2one
ENSMFAG00000025901,ENSG00000185873,ortholog_one2one
ENSMFAG00000010238,ENSG00000207497,ortholog_one2one
ENSMFAG00000039918,ENSG00000072803,ortholog_one2one
ENSMFAG00000020611,ENSG00000222727,ortholog_one2one
ENSMFAG00000041886,ENSG00000189099,ortholog_one2one
ENSMFAG00000042919,ENSG00000120733,ortholog_one2one
ENSMFAG00000037930,ENSG00000146232,ortholog_one2one
ENSMFAG00000001717,ENSG00000159128,ortholog_one2one
ENSMFAG00000003884,ENSG00000198099,ortholog_one2one
ENSMFAG00000011000,ENSG00000201641,ortholog_one2one
ENSMFAG00000001358,ENSG00000198092,ortholog_one2one
ENSMFAG00000046274,ENSG00000164342,ortholog_one2one
ENSMFAG00000000902,ENSG00000113303,ortholog_one2one
ENSMFAG00000055479,ENSG00000207428,ortholog_one2one
ENSMFAG00000061045,ENSG00000206616,ortholog_one2one
ENSMFAG00000037986,ENSG00000157593,ortholog_one2one
ENSMFAG00000035212,ENSG00000164142,ortholog_one2one
ENSMFAG00000046381,ENSG00000109794,ortholog_one2one
ENSMFAG00000039434,ENSG00000187054,ortholog_one2one
ENSMFAG00000036157,ENSG00000118816,ortholog_one2one
ENSMFAG00000045853,ENSG00000164111,ortholog_one2one
ENSMFAG00000038525,ENSG00000096384,ortholog_one2one
ENSMFAG00000043614,ENSG00000142166,ortholog_one2one
ENSMFAG00000042560,ENSG00000056291,ortholog_one2one
ENSMFAG00000035631,ENSG00000086200,ortholog_one2one
ENSMFAG00000045472,ENSG00000059691,ortholog_one2one
ENSMFAG00000035772,ENSG00000153802,ortholog_one2one
ENSMFAG00000041809,ENSG00000180992,ortholog_one2one
ENSMFAG00000003019,ENSG00000172955,ortholog_one2one
ENSMFAG00000033923,ENSG00000072786,ortholog_one2one
ENSMFAG00000040590,ENSG00000145476,ortholog_one2one
ENSMFAG00000059266,ENSG00000181577,ortholog_one2one
ENSMFAG00000034593,ENSG00000109163,ortholog_one2one
ENSMFAG00000011869,ENSG00000244544,ortholog_one2one
ENSMFAG00000043430,ENSG00000179455,ortholog_one2one
ENSMFAG00000015405,ENSG00000202374,ortholog_one2one
ENSMFAG00000032395,ENSG00000145321,ortholog_one2one
ENSMFAG00000022608,ENSG00000222213,ortholog_one2one
ENSMFAG00000042585,ENSG00000132563,ortholog_one2one
ENSMFAG00000020622,ENSG00000221043,ortholog_one2one
ENSMFAG00000001672,ENSG00000186952,ortholog_one2one
ENSMFAG00000045981,ENSG00000109670,ortholog_one2one
ENSMFAG00000014349,ENSG00000242928,ortholog_one2one
ENSMFAG00000031684,ENSG00000151292,ortholog_one2one
ENSMFAG00000045445,ENSG00000164344,ortholog_one2one
ENSMFAG00000001344,ENSG00000033178,ortholog_one2one
ENSMFAG00000051312,ENSG00000009780,ortholog_one2one
ENSMFAG00000042066,ENSG00000138758,ortholog_one2one
ENSMFAG00000043991,ENSG00000112715,ortholog_one2one
ENSMFAG00000027911,ENSG00000120738,ortholog_one2one
ENSMFAG00000042269,ENSG00000155846,ortholog_one2one
ENSMFAG00000039570,ENSG00000243646,ortholog_one2one
ENSMFAG00000041711,ENSG00000088926,ortholog_one2one
ENSMFAG00000001617,ENSG00000196616,ortholog_one2one
ENSMFAG00000038674,ENSG00000152894,ortholog_one2one
ENSMFAG00000000570,ENSG00000035720,ortholog_one2one
ENSMFAG00000043157,ENSG00000214360,ortholog_one2one
ENSMFAG00000017663,ENSG00000199047,ortholog_one2one
ENSMFAG00000007988,ENSG00000207095,ortholog_one2one
ENSMFAG00000010331,ENSG00000212387,ortholog_one2one
ENSMFAG00000039900,ENSG00000120705,ortholog_one2one
ENSMFAG00000009525,ENSG00000207177,ortholog_one2one
ENSMFAG00000039096,ENSG00000168412,ortholog_one2one
ENSMFAG00000017348,ENSG00000145241,ortholog_one2one
ENSMFAG00000064437,ENSG00000170522,ortholog_one2one
ENSMFAG00000034666,ENSG00000126709,ortholog_one2one
ENSMFAG00000052150,ENSG00000168246,ortholog_one2one
ENSMFAG00000018673,ENSG00000212160,ortholog_one2one
ENSMFAG00000003302,ENSG00000186105,ortholog_one2one
ENSMFAG00000012356,ENSG00000199231,ortholog_one2one
ENSMFAG00000004724,ENSG00000212529,ortholog_one2one
ENSMFAG00000046208,ENSG00000164209,ortholog_one2one
ENSMFAG00000003415,ENSG00000170006,ortholog_one2one
ENSMFAG00000038311,ENSG00000096080,ortholog_one2one
ENSMFAG00000042738,ENSG00000206629,ortholog_one2one
ENSMFAG00000043564,ENSG00000138792,ortholog_one2one
ENSMFAG00000038292,ENSG00000123737,ortholog_one2one
ENSMFAG00000040954,ENSG00000174705,ortholog_one2one
ENSMFAG00000003254,ENSG00000172426,ortholog_one2one
ENSMFAG00000048902,ENSG00000205927,ortholog_one2one
ENSMFAG00000005561,ENSG00000252890,ortholog_one2one
ENSMFAG00000053078,ENSG00000186212,ortholog_one2one
ENSMFAG00000037860,ENSG00000000938,ortholog_one2one
ENSMFAG00000039234,ENSG00000132915,ortholog_one2one
ENSMFAG00000041872,ENSG00000185372,ortholog_one2one
ENSMFAG00000034451,ENSG00000083857,ortholog_one2one
ENSMFAG00000045329,ENSG00000128928,ortholog_one2one
ENSMFAG00000007745,ENSG00000169989,ortholog_one2one
ENSMFAG00000038892,ENSG00000124688,ortholog_one2one
ENSMFAG00000043739,ENSG00000168916,ortholog_one2one
ENSMFAG00000038517,ENSG00000164197,ortholog_one2one
ENSMFAG00000002132,ENSG00000145777,ortholog_one2one
ENSMFAG00000002770,ENSG00000138771,ortholog_one2one
ENSMFAG00000000956,ENSG00000080493,ortholog_one2one
ENSMFAG00000017297,ENSG00000207098,ortholog_one2one
ENSMFAG00000002699,ENSG00000164093,ortholog_one2one
ENSMFAG00000021297,ENSG00000222765,ortholog_one2one
ENSMFAG00000036953,ENSG00000205929,ortholog_one2one
ENSMFAG00000037532,ENSG00000172432,ortholog_one2one
ENSMFAG00000003342,ENSG00000164144,ortholog_one2one
ENSMFAG00000045140,ENSG00000186479,ortholog_one2one
ENSMFAG00000039788,ENSG00000187758,ortholog_one2one
ENSMFAG00000057525,ENSG00000200963,ortholog_one2one
ENSMFAG00000035461,ENSG00000146054,ortholog_one2one
ENSMFAG00000004617,ENSG00000126705,ortholog_one2one
ENSMFAG00000040830,ENSG00000137460,ortholog_one2one
ENSMFAG00000008756,ENSG00000206849,ortholog_one2one
ENSMFAG00000037740,ENSG00000145386,ortholog_one2one
ENSMFAG00000040081,ENSG00000163749,ortholog_one2one
ENSMFAG00000002885,ENSG00000159086,ortholog_one2one
ENSMFAG00000013616,ENSG00000242547,ortholog_one2one
ENSMFAG00000000675,ENSG00000174749,ortholog_one2one
ENSMFAG00000001782,ENSG00000134987,ortholog_one2one
ENSMFAG00000045603,ENSG00000170734,ortholog_one2one
ENSMFAG00000005092,ENSG00000201869,ortholog_one2one
ENSMFAG00000001141,ENSG00000158195,ortholog_one2one
ENSMFAG00000002837,ENSG00000145242,ortholog_one2one
ENSMFAG00000031150,ENSG00000140320,ortholog_one2one
ENSMFAG00000042775,ENSG00000145642,ortholog_one2one
ENSMFAG00000064871,ENSG00000138660,ortholog_one2one
ENSMFAG00000004830,ENSG00000199857,ortholog_one2one
ENSMFAG00000045132,ENSG00000113013,ortholog_one2one
ENSMFAG00000009473,ENSG00000212368,ortholog_one2one
ENSMFAG00000037629,ENSG00000169918,ortholog_one2one
ENSMFAG00000038120,ENSG00000124571,ortholog_one2one
ENSMFAG00000042678,ENSG00000138686,ortholog_one2one
ENSMFAG00000026566,ENSG00000181773,ortholog_one2one
ENSMFAG00000053353,ENSG00000118804,ortholog_one2one
ENSMFAG00000044045,ENSG00000120129,ortholog_one2one
ENSMFAG00000039572,ENSG00000196344,ortholog_one2one
ENSMFAG00000057642,ENSG00000153006,ortholog_one2one
ENSMFAG00000032742,ENSG00000174950,ortholog_one2one
ENSMFAG00000053895,ENSG00000206741,ortholog_one2one
ENSMFAG00000041213,ENSG00000189157,ortholog_one2one
ENSMFAG00000027257,ENSG00000153015,ortholog_one2one
ENSMFAG00000043231,ENSG00000204628,ortholog_one2one
ENSMFAG00000042946,ENSG00000155850,ortholog_one2one
ENSMFAG00000043427,ENSG00000169926,ortholog_one2one
ENSMFAG00000033003,ENSG00000109654,ortholog_one2one
ENSMFAG00000032377,ENSG00000128891,ortholog_one2one
ENSMFAG00000037946,ENSG00000138813,ortholog_one2one
ENSMFAG00000000683,ENSG00000142748,ortholog_one2one
ENSMFAG00000028440,ENSG00000164296,ortholog_one2one
ENSMFAG00000044063,ENSG00000155324,ortholog_one2one
ENSMFAG00000046295,ENSG00000171453,ortholog_one2one
ENSMFAG00000009418,ENSG00000222937,ortholog_one2one
ENSMFAG00000037788,ENSG00000113719,ortholog_one2one
ENSMFAG00000000600,ENSG00000138741,ortholog_one2one
ENSMFAG00000009380,ENSG00000206989,ortholog_one2one
ENSMFAG00000036872,ENSG00000152495,ortholog_one2one
ENSMFAG00000007571,ENSG00000238745,ortholog_one2one
ENSMFAG00000006620,ENSG00000145331,ortholog_one2one
ENSMFAG00000064952,ENSG00000179059,ortholog_one2one
ENSMFAG00000041979,ENSG00000113716,ortholog_one2one
ENSMFAG00000014854,ENSG00000207439,ortholog_one2one
ENSMFAG00000004954,ENSG00000223313,ortholog_one2one
ENSMFAG00000037189,ENSG00000179046,ortholog_one2one
ENSMFAG00000059201,ENSG00000222592,ortholog_one2one
ENSMFAG00000032170,ENSG00000137207,ortholog_one2one
ENSMFAG00000039505,ENSG00000142733,ortholog_one2one
ENSMFAG00000003445,ENSG00000134160,ortholog_one2one
ENSMFAG00000003644,ENSG00000134962,ortholog_one2one
ENSMFAG00000030204,ENSG00000049192,ortholog_one2one
ENSMFAG00000003116,ENSG00000138823,ortholog_one2one
ENSMFAG00000045062,ENSG00000166133,ortholog_one2one
ENSMFAG00000039184,ENSG00000138760,ortholog_one2one
ENSMFAG00000045108,ENSG00000146063,ortholog_one2one
ENSMFAG00000012771,ENSG00000238797,ortholog_one2one
ENSMFAG00000014295,ENSG00000201085,ortholog_one2one
ENSMFAG00000029114,ENSG00000272296,ortholog_one2one
ENSMFAG00000033726,ENSG00000184108,ortholog_one2one
ENSMFAG00000039611,ENSG00000146006,ortholog_one2one
ENSMFAG00000015699,ENSG00000264549,ortholog_one2one
ENSMFAG00000045223,ENSG00000137812,ortholog_one2one
ENSMFAG00000033500,ENSG00000252030,ortholog_one2one
ENSMFAG00000051167,ENSG00000199677,ortholog_one2one
ENSMFAG00000008766,ENSG00000241037,ortholog_one2one
ENSMFAG00000033631,ENSG00000204052,ortholog_one2one
ENSMFAG00000047568,ENSG00000044115,ortholog_one2one
ENSMFAG00000030560,ENSG00000164211,ortholog_one2one
ENSMFAG00000014233,ENSG00000252275,ortholog_one2one
ENSMFAG00000037778,ENSG00000121211,ortholog_one2one
ENSMFAG00000038646,ENSG00000205678,ortholog_one2one
ENSMFAG00000037278,ENSG00000123219,ortholog_one2one
ENSMFAG00000045429,ENSG00000113732,ortholog_one2one
ENSMFAG00000002518,ENSG00000142765,ortholog_one2one
ENSMFAG00000030989,ENSG00000137221,ortholog_one2one
ENSMFAG00000029312,ENSG00000252305,ortholog_one2one
ENSMFAG00000011781,ENSG00000243883,ortholog_one2one
ENSMFAG00000025522,ENSG00000248713,ortholog_one2one
ENSMFAG00000007455,ENSG00000207210,ortholog_one2one
ENSMFAG00000024092,ENSG00000212297,ortholog_one2one
ENSMFAG00000058436,ENSG00000207076,ortholog_one2one
ENSMFAG00000062127,ENSG00000134986,ortholog_one2one
ENSMFAG00000047919,ENSG00000207441,ortholog_one2one
ENSMFAG00000064788,ENSG00000207702,ortholog_one2one
ENSMFAG00000040861,ENSG00000121897,ortholog_one2one
ENSMFAG00000000134,ENSG00000171462,ortholog_one2one
ENSMFAG00000031178,ENSG00000109536,ortholog_one2one
ENSMFAG00000035604,ENSG00000120725,ortholog_one2one
ENSMFAG00000034429,ENSG00000182578,ortholog_one2one
ENSMFAG00000018883,ENSG00000159082,ortholog_one2one
ENSMFAG00000003925,ENSG00000070190,ortholog_one2one
ENSMFAG00000036600,ENSG00000164463,ortholog_one2one
ENSMFAG00000038527,ENSG00000113593,ortholog_one2one
ENSMFAG00000003393,ENSG00000186501,ortholog_one2one
ENSMFAG00000039270,ENSG00000196569,ortholog_one2one
ENSMFAG00000002070,ENSG00000121210,ortholog_one2one
ENSMFAG00000038584,ENSG00000166912,ortholog_one2one
ENSMFAG00000037018,ENSG00000113734,ortholog_one2one
ENSMFAG00000044559,ENSG00000051180,ortholog_one2one
ENSMFAG00000041551,ENSG00000156136,ortholog_one2one
ENSMFAG00000051523,ENSG00000109270,ortholog_one2one
ENSMFAG00000012117,ENSG00000252533,ortholog_one2one
ENSMFAG00000034569,ENSG00000183072,ortholog_one2one
ENSMFAG00000006999,ENSG00000238363,ortholog_one2one
ENSMFAG00000050798,ENSG00000201277,ortholog_one2one
ENSMFAG00000049514,ENSG00000164902,ortholog_one2one
ENSMFAG00000031884,ENSG00000275835,ortholog_one2one
ENSMFAG00000014446,ENSG00000200959,ortholog_one2one
ENSMFAG00000037104,ENSG00000164031,ortholog_one2one
ENSMFAG00000014915,ENSG00000212526,ortholog_one2one
ENSMFAG00000048596,ENSG00000113739,ortholog_one2one
ENSMFAG00000000263,ENSG00000113595,ortholog_one2one
ENSMFAG00000042605,ENSG00000196900,ortholog_one2one
ENSMFAG00000053988,ENSG00000199409,ortholog_one2one
ENSMFAG00000040733,ENSG00000142784,ortholog_one2one
ENSMFAG00000033506,ENSG00000283313,ortholog_one2one
ENSMFAG00000018700,ENSG00000199219,ortholog_one2one
ENSMFAG00000031205,ENSG00000138750,ortholog_one2one
ENSMFAG00000000281,ENSG00000129595,ortholog_one2one
ENSMFAG00000038896,ENSG00000109814,ortholog_one2one
ENSMFAG00000047591,ENSG00000252185,ortholog_one2one
ENSMFAG00000046154,ENSG00000145358,ortholog_one2one
ENSMFAG00000032666,ENSG00000198690,ortholog_one2one
ENSMFAG00000039672,ENSG00000150471,ortholog_one2one
ENSMFAG00000037346,ENSG00000132463,ortholog_one2one
ENSMFAG00000003066,ENSG00000145919,ortholog_one2one
ENSMFAG00000033746,ENSG00000113368,ortholog_one2one
ENSMFAG00000000634,ENSG00000015479,ortholog_one2one
ENSMFAG00000032137,ENSG00000137824,ortholog_one2one
ENSMFAG00000001633,ENSG00000113721,ortholog_one2one
ENSMFAG00000038397,ENSG00000273749,ortholog_one2one
ENSMFAG00000045159,ENSG00000163683,ortholog_one2one
ENSMFAG00000042886,ENSG00000113597,ortholog_one2one
ENSMFAG00000033953,ENSG00000164366,ortholog_one2one
ENSMFAG00000012315,ENSG00000252796,ortholog_one2one
ENSMFAG00000046331,ENSG00000173926,ortholog_one2one
ENSMFAG00000050976,ENSG00000253251,ortholog_one2one
ENSMFAG00000037876,ENSG00000090020,ortholog_one2one
ENSMFAG00000032588,ENSG00000120727,ortholog_one2one
ENSMFAG00000003075,ENSG00000113742,ortholog_one2one
ENSMFAG00000009790,ENSG00000164241,ortholog_one2one
